# Jyutping (粵拼) dictionary — source rime-cantonese (CC-BY/ODbL) + essay freq
# Toneless codes; includes Cantonese colloquial vocabulary.
# Fields: jyutping, chinese, freq
jyutping,chinese,freq
joek,瀹,0.2323
joek,偌,0.2319
joek,籲,0.2315
joek,婼,0.2263
joek,箹,0.2238
joek,扚,0.223
joek,葯,0.2221
joek,汋,0.2162
joek,櫟,0.2158
joek,鑰,0.2155
joek,謔,0.2113
joek,瘧,0.2105
joek,箬,0.2088
joek,叒,0.2045
joek,鈅,0.2038
joek,薬,0.2026
joek,龠,0.2009
joek,渃,0.1969
joek,爇,0.1963
joek,蒻,0.1952
joek,鄀,0.1948
joek,鰯,0.1943
joek,楉,0.1909
joek,篛,0.1908
joek,礿,0.1887
joek,婩,0.1883
joek,爚,0.187
joek,禴,0.1866
joek,纅,0.1852
joek,嵶,0.1837
joek,硸,0.1832
joek,鶸,0.1821
joek,蘥,0.1812
joek,鸙,0.1728
joek,籥,0.1582
joekbaak,約伯,0.4624
joekbaau,藥包,0.4641
joekban,藥品,0.5188
joekcim,藥籤,0.4483
joekcin,躍遷,0.4836
joekcing,約請,0.4629
joekcoi,藥材,0.4837
joekcong,藥廠,0.4752
joekcuk,約束,0.5271
joekdaan,約旦,0.4758
joekdaan,約但,0.4547
joekdim,弱點,0.5164
joekding,約定,0.5348
joekdoi,虐待,0.4932
joekfaa,弱化,0.5061
joekfei,若非,0.4736
joekfong,藥房,0.4806
joekfong,藥方,0.4768
joekgaan,弱鹼,0.4622
joekgai,弱雞,0.4808
joekgim,藥檢,0.4654
joekgin,約見,0.4741
joekgon,若干,0.5128
joekgou,藥膏,0.4738
joekgun,藥罐,0.4686
joekgwo,若果,0.4647
joekgwong,弱光,0.4635
joekhaau,藥效,0.481
joekhei,謔戲,0.4402
joekhong,藥行,0.4606
joekjan,藥引,0.4634
joekjau,藥油,0.4596
joekjin,若然,0.4653
joekjung,藥用,0.477
joekjyu,謔語,0.4494
joekjyun,藥丸,0.4869
joekkai,約契,0.4463
joekkei,約期,0.4597
joeklik,藥力,0.4647
joekloek,約略,0.4616
joekmak,弱脈,0.4496
joekman,瘧蚊,0.4523
joekmat,藥物,0.5549
joekmin,藥棉,0.46
joekmo,約摸,0.4623
joekmok,約莫,0.4654
joekpaau,約炮,0.469
joekpin,藥片,0.4713
joeksaat,虐殺,0.4706
joeksai,弱勢,0.5045
joeksam,虐心,0.458
joekseoi,藥水,0.491
joeksi,若是,0.5299
joeksi,鑰匙,0.5202
joeksi,弱視,0.4682
joeksin,藥膳,0.4726
joeksing,躍升,0.4717
joeksing,藥性,0.4691
joeksiu,弱小,0.4981
joeksoeng,藥箱,0.4656
joeksou,約數,0.4632
joeksyun,弱酸,0.4652
joektaan,約坦,0.447
joekwui,約會,0.507
joekzaa,藥渣,0.4623
joekzai,藥劑,0.4828
joekzak,弱側,0.4635
joekzat,瘧疾,0.471
joekzau,藥酒,0.4713
joekze,弱者,0.5004
joekzi,弱智,0.491
joeng,讓,0.3738
joeng,樣,0.3363
joeng,楊,0.3032
joeng,湯,0.2948
joeng,養,0.2917
joeng,陽,0.2871
joeng,羊,0.275
joeng,洋,0.2725
joeng,揚,0.2574
joeng,詳,0.2432
joeng,癢,0.2425
joeng,映,0.2413
joeng,氧,0.2383
joeng,嚷,0.2336
joeng,蛘,0.2306
joeng,央,0.2297
joeng,仰,0.2293
joeng,烊,0.2288
joeng,穰,0.2274
joeng,瀼,0.2261
joeng,釀,0.2256
joeng,攘,0.2237
joeng,煬,0.2232
joeng,鞅,0.2217
joeng,漾,0.2207
joeng,瑒,0.2178
joeng,秧,0.2154
joeng,恙,0.2139
joeng,壤,0.2134
joeng,姎,0.2133
joeng,怏,0.212
joeng,殃,0.2113
joeng,佯,0.211
joeng,様,0.2104
joeng,柍,0.2101
joeng,垟,0.2099
joeng,譲,0.2072
joeng,暘,0.207
joeng,泱,0.2067
joeng,瘍,0.2066
joeng,崵,0.2055
joeng,鴦,0.2054
joeng,氜,0.2053
joeng,禳,0.2052
joeng,颺,0.2038
joeng,徉,0.2029
joeng,鬤,0.2019
joeng,氱,0.2006
joeng,鍚,0.2
joeng,昜,0.1998
joeng,炴,0.1994
joeng,儴,0.1988
joeng,抰,0.198
joeng,羕,0.1962
joeng,圵,0.1957
joeng,敭,0.1955
joeng,鍈,0.1948
joeng,蘘,0.1948
joeng,鴹,0.1924
joeng,羏,0.192
joeng,醸,0.1911
joeng,壌,0.1903
joeng,珜,0.1895
joeng,眻,0.1895
joeng,禓,0.1891
joeng,穣,0.189
joeng,勷,0.1885
joeng,鸉,0.1878
joeng,懩,0.1866
joeng,鐊,0.1863
joeng,蠰,0.1855
joeng,攁,0.1848
joeng,胦,0.1847
joeng,懹,0.1842
joeng,咉,0.1839
joeng,楧,0.1838
joeng,躟,0.1833
joeng,諹,0.1831
joeng,佒,0.1828
joeng,坱,0.1826
joeng,紻,0.1825
joeng,獽,0.1817
joeng,輰,0.1789
joeng,鰑,0.1787
joeng,詇,0.1781
joeng,爙,0.1763
joeng,霷,0.1739
joeng,鉠,0.1736
joeng,岟,0.1736
joeng,雵,0.1731
joeng,羻,0.1713
joeng,蝆,0.171
joeng,阦,0.1696
joeng,痒,0.1691
joeng,卬,0.1126
joeng,瀁,0.045
joengbaan,樣板,0.4858
joengbai,漾濞,0.4641
joengban,樣品,0.5086
joengbeng,養病,0.471
joengbin,揚鞭,0.4646
joengbing,養兵,0.4612
joengbou,讓步,0.487
joengbun,樣本,0.5346
joengcaam,養蠶,0.4654
joengce,洋車,0.4595
joengce,養車,0.4576
joengceoi,攘除,0.4508
joengcing,佯稱,0.4586
joengcoeng,洋槍,0.4634
joengcoi,央財,0.4737
joengcoi,洋財,0.4617
joengcoi,洋菜,0.4555
joengcoi,揚菜,0.4452
joengcung,洋蔥,0.5037
joengcyun,陽泉,0.4698
joengdaai,養大,0.4729
joengdai,洋底,0.4582
joengdyut,攘奪,0.4511
joengfaa,氧化,0.5106
joengfaa,養花,0.467
joengfan,養分,0.4815
joengfan,洋粉,0.4541
joengfo,洋火,0.4578
joengfong,洋房,0.4762
joengfu,養父,0.4656
joengfuk,洋服,0.4627
joengfung,養蜂,0.4651
joenggaa,養家,0.4753
joenggaan,陽間,0.4629
joenggai,洋薊,0.4545
joenggang,羊羹,0.458
joenggei,樣機,0.4818
joenggei,氧基,0.4678
joenggeoi,陽具,0.4715
joenggik,陽極,0.4727
joenggoeng,洋薑,0.4562
joenggong,陽江,0.4785
joenggot,氧割,0.4506
joenggou,羊羔,0.4666
joenggwai,洋鬼,0.4543
joenggwong,陽光,0.5398
joenghei,氧氣,0.5183
joenghei,洋氣,0.4697
joenghoi,讓開,0.4669
joenghok,洋殼,0.4541
joenghong,央行,0.5282
joenghong,洋行,0.4648
joengjan,洋人,0.4838
joengjat,洋溢,0.4841
joengji,攘夷,0.4594
joengjin,揚言,0.4774
joengjin,佯言,0.4442
joengjoek,仰藥,0.4516
joengjoeng,泱泱,0.4661
joengjoeng,攘羊,0.4469
joengjuk,養育,0.4805
joengjung,羊絨,0.4742
joengkam,洋琴,0.4541
joengkap,殃及,0.4666
joengkau,央求,0.4705
joengkwan,羊羣,0.474
joenglai,樣例,0.4642
joenglau,楊柳,0.4808
joenglau,洋樓,0.4655
joenglau,洋流,0.4638
joenglik,陽曆,0.4894
joenglim,養廉,0.4613
joengliu,養料,0.4651
joenglou,養老,0.5245
joenglou,讓路,0.472
joengmaau,樣貌,0.4783
joengmai,攘袂,0.4474
joengman,陽文,0.4603
joengmei,揚眉,0.4675
joengming,揚名,0.4728
joengmiu,秧苗,0.4648
joengmok,羊膜,0.4639
joengmong,仰望,0.4836
joengmou,羊毛,0.5024
joengmou,仰慕,0.4786
joengmou,養母,0.465
joengnaam,羊男,0.4589
joengneoi,養女,0.466
joengngaan,養眼,0.4792
joengngaan,養顏,0.4763
joengngo,仰臥,0.474
joengnoeng,養娘,0.4551
joengpin,洋片,0.4573
joengsam,洋蔘,0.4615
joengsang,養生,0.5117
joengsau,揚手,0.4655
joengseoi,羊水,0.4729
joengsik,樣式,0.5267
joengsing,養成,0.5299
joengsing,陽性,0.5051
joengsing,羊城,0.4763
joengsing,釀成,0.4762
joengsing,揚聲,0.4707
joengsing,養性,0.4677
joengsit,攘竊,0.4415
joengsiu,仰韶,0.4638
joengsoeng,養傷,0.4711
joengtin,秧田,0.4611
joengtoi,陽臺,0.5187
joengtok,央託,0.4421
joengtong,仰躺,0.4619
joengtou,楊桃,0.4649
joengtou,羊桃,0.4502
joengwai,揚威,0.4684
joengwai,讓位,0.4662
joengwing,仰泳,0.4656
joengwu,洋芋,0.4657
joengwut,養活,0.5019
joengzaan,羊棧,0.4485
joengzau,釀酒,0.4923
joengzau,洋酒,0.4726
joengzau,攘袖,0.4447
joengzek,洋脊,0.4498
joengzi,樣子,0.5484
joengzi,養子,0.4652
joengzi,秧子,0.4609
joengzi,養志,0.4572
joengzik,養殖,0.5016
joengzo,讓座,0.4762
joengzoek,嚷着,0.4726
joengzoeng,洋將,0.4563
joengzoi,攘災,0.4455
joengzou,釀造,0.5017
joengzyu,楊朱,0.4594
juk,賣,0.3414
juk,奧,0.2996
juk,肉,0.2888
juk,玉,0.2853
juk,欲,0.2787
juk,谷,0.2772
juk,粥,0.2647
juk,育,0.2546
juk,浴,0.2464
juk,旭,0.2457
juk,澳,0.2411
juk,毓,0.235
juk,沃,0.2329
juk,郁,0.2321
juk,拗,0.2311
juk,慾,0.2299
juk,鈺,0.2271
juk,獄,0.2234
juk,辱,0.223
juk,煜,0.2224
juk,峪,0.2224
juk,褥,0.22
juk,栯,0.2193
juk,昱,0.2188
juk,彧,0.2111
juk,鋈,0.21
juk,鵒,0.2097
juk,哊,0.208
juk,勖,0.2076
juk,鬻,0.2051
juk,頊,0.2051
juk,縟,0.2038
juk,鋊,0.2014
juk,蓐,0.2013
juk,儥,0.2011
juk,隩,0.2004
juk,喐,0.2002
juk,燠,0.1993
juk,鐭,0.1988
juk,嗕,0.1984
juk,宍,0.1966
juk,淯,0.1966
juk,溽,0.1965
juk,喅,0.1939
juk,砡,0.1922
juk,勗,0.1921
juk,堉,0.1901
juk,薁,0.1892
juk,逳,0.1877
juk,媷,0.1872
juk,硲,0.1867
juk,鄏,0.1863
juk,錥,0.185
juk,戫,0.1847
juk,焴,0.1825
juk,稢,0.1812
juk,礇,0.1805
juk,蒮,0.1797
juk,蜟,0.1789
juk,俼,0.1774
juk,軉,0.176
juk,棛,0.1736
juk,袬,0.1734
juk,稶,0.1733
juk,鳿,0.1729
juk,輍,0.1723
juk,蘛,0.1694
jukbeng,肉餅,0.466
jukbok,肉搏,0.481
jukbui,玉杯,0.4609
jukcaai,玉釵,0.4599
jukcou,肉燥,0.4574
jukdaan,肉彈,0.4609
jukdai,玉帝,0.4733
jukdeon,沃頓,0.4664
jukding,肉丁,0.4633
jukfo,慾火,0.4729
jukfu,肉脯,0.4612
jukgam,肉感,0.463
jukgan,浴巾,0.4735
jukgang,肉羹,0.4578
jukging,獄警,0.4658
jukgong,浴缸,0.4829
jukgun,沃灌,0.4407
jukhang,玉莖,0.4485
jukhei,玉器,0.4796
jukhyut,浴血,0.4684
jukjan,玉人,0.4654
jukjap,煜熠,0.447
jukjat,旭日,0.4771
jukjim,浴鹽,0.4715
jukjing,育嬰,0.4699
jukjiu,沃饒,0.4437
jukjoeng,沃壤,0.4541
jukjung,玉容,0.4631
jukjyun,肉丸,0.4663
juklei,獄吏,0.4588
juklim,浴簾,0.4627
juklit,郁烈,0.4486
jukmaa,辱罵,0.5024
jukmaa,肉麻,0.482
jukmai,玉米,0.5184
jukmong,慾望,0.545
jukmong,欲望,0.545
jukmou,浴帽,0.4617
jukmut,辱沒,0.4625
jukneoi,玉女,0.4795
jukngaa,肉芽,0.4668
jukngaan,肉眼,0.4957
jukpaai,肉排,0.4599
jukpin,肉片,0.4731
jukping,玉瓶,0.4627
jukpiu,肉票,0.4612
jukpou,浴袍,0.4648
jukpou,肉鋪,0.4602
jukpui,玉佩,0.472
jukpun,浴盆,0.4663
juksan,肉身,0.486
juksat,浴室,0.4977
juksek,玉石,0.4804
jukseoi,玉碎,0.4649
jukseoi,淯水,0.4507
jukseoi,沃水,0.4444
juksi,肉絲,0.4754
juksik,肉食,0.4744
juksik,肉色,0.4659
juksung,肉鬆,0.4681
juktaan,肉袒,0.4545
juktai,肉體,0.513
juktong,浴堂,0.4526
juktou,沃土,0.4712
juktung,肉痛,0.4618
jukwaa,辱華,0.4557
jukzat,肉質,0.4885
jukzoeng,肉醬,0.4649
jukzoeng,玉匠,0.4562
jukzung,育種,0.4781
jukzyut,欲絕,0.4683
jung,用,0.3911
jung,維,0.2765
jung,濃,0.2652
jung,容,0.2613
jung,勇,0.2573
jung,湧,0.2482
jung,融,0.2453
jung,頌,0.2448
jung,翁,0.2429
jung,絨,0.2399
jung,擁,0.2393
jung,蓉,0.2386
jung,雍,0.238
jung,溶,0.2311
jung,冗,0.2304
jung,茸,0.2296
jung,恿,0.2284
jung,甬,0.2283
jung,蛹,0.228
jung,臃,0.2269
jung,傭,0.2264
jung,傛,0.2263
jung,俑,0.2257
jung,滃,0.2256
jung,踊,0.2244
jung,熔,0.224
jung,庸,0.2238
jung,榕,0.2238
jung,佣,0.2235
jung,癰,0.2232
jung,壅,0.2225
jung,戎,0.222
jung,埇,0.2156
jung,臾,0.2143
jung,嗡,0.2142
jung,墉,0.2134
jung,邕,0.2105
jung,鎔,0.2099
jung,慵,0.2095
jung,饔,0.2086
jung,鏞,0.2086
jung,羢,0.208
jung,顒,0.2072
jung,踴,0.2062
jung,髶,0.2052
jung,軵,0.2034
jung,肜,0.2031
jung,鱅,0.2022
jung,苚,0.2022
jung,氄,0.2018
jung,嫞,0.2016
jung,毧,0.2012
jung,瑢,0.2009
jung,喁,0.2005
jung,嫆,0.2003
jung,蓊,0.1991
jung,灉,0.1975
jung,槦,0.1973
jung,狨,0.1973
jung,鶲,0.1971
jung,鄘,0.1949
jung,噰,0.1945
jung,鎓,0.1944
jung,愑,0.1942
jung,郺,0.1938
jung,彮,0.1922
jung,瀜,0.192
jung,鰅,0.19
jung,牅,0.1899
jung,褣,0.1896
jung,嗈,0.189
jung,雝,0.189
jung,悀,0.1882
jung,慂,0.1878
jung,癕,0.1877
jung,鯒,0.1872
jung,澭,0.1868
jung,滽,0.1859
jung,硧,0.1855
jung,駥,0.1847
jung,暡,0.183
jung,曧,0.1826
jung,塕,0.1824
jung,螎,0.1824
jung,嵡,0.1821
jung,茙,0.1819
jung,惥,0.1818
jung,傇,0.1818
jung,螉,0.1808
jung,穃,0.1805
jung,宂,0.179
jung,媶,0.179
jung,嵱,0.1783
jung,聬,0.1779
jung,鰫,0.1779
jung,瞈,0.1777
jung,鷛,0.1774
jung,塎,0.1768
jung,愹,0.1765
jung,勈,0.176
jung,搈,0.1754
jung,搑,0.1746
jung,烿,0.1742
jung,縙,0.1739
jung,勜,0.1726
jung,榵,0.1712
jung,穁,0.17
jung,廱,0.0225
jungban,用品,0.5047
jungbat,冗筆,0.4384
jungbing,冗兵,0.4527
jungbou,絨布,0.4708
jungcaan,用餐,0.4841
jungce,戎車,0.4539
jungci,用詞,0.505
jungci,冗詞,0.4439
jungcin,佣錢,0.45
jungcing,用情,0.4667
jungco,容錯,0.473
jungcoeng,冗長,0.4875
jungcoi,庸才,0.4637
jungcoi,蓊菜,0.4423
jungcyu,用處,0.5122
jungdaai,擁戴,0.4702
jungdan,擁躉,0.4739
jungdei,用地,0.4988
jungdim,熔點,0.4675
jungdin,用典,0.4447
jungdung,溶洞,0.4723
jungdyut,勇奪,0.4728
jungfaa,融化,0.506
jungfaa,溶化,0.4726
jungfaa,熔化,0.4724
jungfaan,冗繁,0.4567
jungfaat,用法,0.5263
junggaai,溶解,0.4953
junggaai,熔解,0.4589
junggaap,戎甲,0.4401
junggam,佣金,0.5224
junggam,勇敢,0.5191
junggei,戎機,0.4564
junggeoi,用具,0.4805
jungging,用勁,0.4645
junggu,翁姑,0.4558
junggun,冗官,0.4555
junggung,用功,0.4797
junggwan,擁軍,0.4668
junghaa,容下,0.4643
junghap,融合,0.543
junghap,融洽,0.4827
junghei,勇氣,0.5332
junghei,容器,0.518
jungheoi,容許,0.4795
junghong,用項,0.4538
jungjan,容忍,0.4904
jungjan,傭人,0.472
jungjap,融入,0.5347
jungjau,擁有,0.5831
jungji,容易,0.5816
jungji,用意,0.4812
jungji,庸醫,0.4648
jungjik,溶液,0.4952
jungjin,湧現,0.4903
jungjin,冗言,0.4469
jungjoek,用藥,0.5181
jungjoek,踊躍,0.4872
jungjung,嗡嗡,0.4748
jungjung,熔融,0.4667
jungjung,茸茸,0.4619
jungjung,喁喁,0.46
jungjung,邕邕,0.4458
jungjyu,冗餘,0.4948
jungjyu,用語,0.4897
jungjyu,勇於,0.4877
jungjyun,冗員,0.4605
jungkiu,埇橋,0.4622
jungkyut,勇決,0.4517
junglaap,擁立,0.4625
junglau,湧流,0.4628
junglik,用力,0.5291
jungliu,用料,0.5084
jungloek,勇略,0.4534
jungloeng,容量,0.5332
jungloeng,用量,0.4931
junglou,融爐,0.4507
junglou,鎔爐,0.44
jungluk,庸碌,0.4632
jungmaang,勇猛,0.4766
jungmaau,容貌,0.4863
jungman,擁吻,0.4666
jungmou,勇武,0.464
jungmou,茸毛,0.4624
jungmou,冗務,0.4437
jungmuk,雍睦,0.4492
jungnaap,容納,0.494
jungngaam,熔岩,0.4673
jungngaan,容顏,0.4839
jungpou,擁抱,0.521
jungsaan,冗散,0.4414
jungsai,翁婿,0.4609
jungsak,擁塞,0.4646
jungsam,用心,0.5329
jungsan,容身,0.4655
jungsi,勇士,0.5355
jungsi,戎事,0.451
jungsik,冗食,0.4437
jungsin,絨線,0.4646
jungsin,用膳,0.4637
jungsyu,榕樹,0.4751
jungsyun,饔飧,0.4512
jungsyut,融雪,0.4644
jungtai,溶體,0.4612
jungtou,用途,0.5261
jungwai,勇爲,0.4616
jungwo,融和,0.4641
jungwu,用戶,0.6016
jungwu,擁護,0.4856
jungzaap,冗雜,0.4594
jungzai,擁擠,0.4996
jungzai,溶劑,0.4801
jungzat,溶質,0.4639
jungze,勇者,0.4844
jungzeoi,癰疽,0.4613
jungzeoi,冗贅,0.4525
jungzi,融資,0.5512
jungzi,用字,0.4685
jungzi,容止,0.4596
jungzik,容積,0.4793
jungzoeng,熔漿,0.4583
jungzok,用作,0.5037
jungzong,戎裝,0.4644
jungzuk,庸俗,0.4813
jungzung,臃腫,0.4848
jyu,與,0.3972
jyu,於,0.3776
jyu,如,0.3433
jyu,女,0.3407
jyu,魚,0.3221
jyu,雨,0.3079
jyu,吾,0.2949
jyu,噢,0.2921
jyu,語,0.286
jyu,于,0.2722
jyu,餘,0.2707
jyu,宇,0.2636
jyu,休,0.2592
jyu,予,0.2588
jyu,遇,0.2571
jyu,俞,0.2569
jyu,羽,0.2542
jyu,逾,0.252
jyu,余,0.2498
jyu,愈,0.2488
jyu,預,0.2487
jyu,茹,0.2474
jyu,乳,0.245
jyu,汝,0.2406
jyu,譽,0.2397
jyu,儒,0.2391
jyu,御,0.2389
jyu,渝,0.2386
jyu,淤,0.2382
jyu,喻,0.2379
jyu,峪,0.2359
jyu,裕,0.2353
jyu,嶼,0.2333
jyu,瑜,0.2325
jyu,虞,0.2316
jyu,瘀,0.2314
jyu,禹,0.2308
jyu,圩,0.2308
jyu,隅,0.2307
jyu,愚,0.2306
jyu,漁,0.2303
jyu,豫,0.2298
jyu,竽,0.2291
jyu,娛,0.2281
jyu,銣,0.2279
jyu,芋,0.2276
jyu,窬,0.2275
jyu,愉,0.2272
jyu,煦,0.2269
jyu,庾,0.2267
jyu,凵,0.2266
jyu,嫗,0.2257
jyu,呴,0.2249
jyu,踰,0.2243
jyu,禺,0.2232
jyu,孺,0.223
jyu,喁,0.223
jyu,寓,0.2224
jyu,揄,0.2223
jyu,覦,0.2219
jyu,迂,0.2219
jyu,偊,0.2203
jyu,榆,0.2201
jyu,萭,0.2194
jyu,臑,0.2191
jyu,祤,0.2188
jyu,籲,0.218
jyu,禦,0.2177
jyu,馭,0.2158
jyu,濡,0.2157
jyu,諭,0.2153
jyu,輿,0.215
jyu,穻,0.2144
jyu,妤,0.2142
jyu,邘,0.2141
jyu,吁,0.214
jyu,杅,0.2138
jyu,兪,0.2129
jyu,燠,0.2128
jyu,鰅,0.2125
jyu,癒,0.2122
jyu,懙,0.2122
jyu,歟,0.2102
jyu,籹,0.2101
jyu,諛,0.21
jyu,洳,0.2094
jyu,擩,0.209
jyu,盂,0.2088
jyu,萸,0.2088
jyu,飫,0.2075
jyu,喣,0.2074
jyu,嵛,0.2071
jyu,俁,0.2071
jyu,齬,0.2069
jyu,圉,0.2068
jyu,瑀,0.2065
jyu,紆,0.2062
jyu,込,0.2057
jyu,鄅,0.2055
jyu,侞,0.2054
jyu,腴,0.2054
jyu,繻,0.205
jyu,窳,0.2048
jyu,畬,0.2045
jyu,蝺,0.2043
jyu,雩,0.2042
jyu,蠕,0.2039
jyu,襦,0.2038
jyu,翑,0.2033
jyu,薷,0.203
jyu,圄,0.2025
jyu,璵,0.2022
jyu,嚅,0.202
jyu,嬬,0.202
jyu,楀,0.2012
jyu,湡,0.2008
jyu,臾,0.2008
jyu,酗,0.2007
jyu,鍝,0.2006
jyu,筎,0.2
jyu,醹,0.1999
jyu,亐,0.1996
jyu,衧,0.1996
jyu,褕,0.1986
jyu,譃,0.1984
jyu,舁,0.1984
jyu,嬩,0.1983
jyu,堣,0.1982
jyu,悆,0.1978
jyu,娯,0.1975
jyu,傴,0.1975
jyu,玗,0.1969
jyu,瘐,0.1969
jyu,嵎,0.1965
jyu,髃,0.1963
jyu,袽,0.1951
jyu,敔,0.1947
jyu,貐,0.1947
jyu,蕷,0.1943
jyu,艅,0.1942
jyu,狳,0.194
jyu,鮽,0.1939
jyu,伃,0.1936
jyu,齵,0.1929
jyu,鋙,0.1927
jyu,忬,0.1927
jyu,蝓,0.1924
jyu,唹,0.1923
jyu,堬,0.1923
jyu,萮,0.1922
jyu,謣,0.1922
jyu,澦,0.192
jyu,鸆,0.1918
jyu,舙,0.1916
jyu,毹,0.1914
jyu,箊,0.1912
jyu,挐,0.1912
jyu,篽,0.1905
jyu,楡,0.1903
jyu,曘,0.19
jyu,釪,0.19
jyu,蓹,0.19
jyu,喩,0.1898
jyu,鱬,0.1891
jyu,旟,0.189
jyu,匬,0.189
jyu,麌,0.1888
jyu,峿,0.1887
jyu,魣,0.1886
jyu,醧,0.1882
jyu,婾,0.1879
jyu,帤,0.1878
jyu,盓,0.1877
jyu,媀,0.1877
jyu,扜,0.1874
jyu,礜,0.1874
jyu,痀,0.1872
jyu,藇,0.1871
jyu,隃,0.1869
jyu,挧,0.1867
jyu,蕠,0.1864
jyu,顬,0.1863
jyu,陓,0.1861
jyu,噳,0.1859
jyu,牏,0.1858
jyu,腢,0.1858
jyu,鸒,0.1852
jyu,歈,0.1848
jyu,鴽,0.1844
jyu,鯲,0.1843
jyu,蕍,0.1843
jyu,扵,0.184
jyu,礖,0.1835
jyu,渪,0.1834
jyu,轝,0.1832
jyu,邚,0.1832
jyu,睮,0.1828
jyu,籞,0.1828
jyu,籅,0.1826
jyu,楰,0.1824
jyu,虶,0.1821
jyu,寙,0.182
jyu,頨,0.182
jyu,桇,0.1818
jyu,肗,0.1817
jyu,棜,0.1813
jyu,羭,0.1809
jyu,澞,0.1807
jyu,龥,0.1807
jyu,畭,0.1805
jyu,庽,0.1802
jyu,鴑,0.1799
jyu,燸,0.1798
jyu,蝡,0.1797
jyu,穥,0.179
jyu,蒘,0.1787
jyu,鷠,0.1782
jyu,硢,0.1779
jyu,斔,0.176
jyu,骬,0.1758
jyu,斞,0.1755
jyu,秗,0.1746
jyu,櫲,0.1746
jyu,酑,0.1745
jyu,螸,0.174
jyu,饇,0.1739
jyu,迃,0.1737
jyu,歶,0.1731
jyu,茰,0.1731
jyu,蘌,0.1723
jyu,雓,0.1696
jyu,桙,0.1694
jyu,毺,0.1689
jyu,崳,0.1476
jyu,媮,0.1447
jyu,瘉,0.138
jyu,䣱,0.0225
jyu,𩺰,0.0225
jyu,𩁹,0.0225
jyubaak,魚白,0.4569
jyuban,愚笨,0.466
jyuban,娛賓,0.4524
jyubei,預備,0.4893
jyubeng,語病,0.4633
jyubo,餘波,0.4671
jyubou,預報,0.4966
jyubou,雨布,0.4605
jyubuk,預卜,0.4565
jyucaak,預測,0.5563
jyucaan,漁產,0.4551
jyucaat,雨刷,0.4673
jyucak,預測,0.5563
jyucau,乳臭,0.4624
jyuceon,愚蠢,0.5151
jyuci,如此,0.5808
jyuci,魚翅,0.4752
jyuci,遇刺,0.4714
jyuci,如廁,0.4664
jyuci,魚刺,0.4662
jyuci,御賜,0.4642
jyuci,乳齒,0.4577
jyucin,榆錢,0.4614
jyucing,瘀青,0.461
jyucoi,預賽,0.4771
jyucyun,漁村,0.4735
jyucyun,餘存,0.456
jyudai,御弟,0.4583
jyudei,餘地,0.4935
jyudim,雨點,0.4762
jyuding,預定,0.5078
jyuding,預訂,0.5048
jyudiu,語調,0.4909
jyudou,遇到,0.5809
jyuduk,餘毒,0.4596
jyudung,蠕動,0.4806
jyufaa,羽化,0.4664
jyufaa,魚花,0.4561
jyufaai,愉快,0.5163
jyufaat,語法,0.5506
jyufai,餘輝,0.4665
jyufau,與否,0.5199
jyufo,預科,0.476
jyufo,漁火,0.4637
jyufong,預防,0.5349
jyufong,乳房,0.502
jyufu,漁夫,0.4743
jyufu,迂腐,0.4699
jyufu,魚夫,0.4577
jyufu,乳腐,0.4557
jyufu,漁婦,0.4552
jyugaa,瑜伽,0.5232
jyugaa,儒家,0.5038
jyugaa,御駕,0.4636
jyugaa,瑜迦,0.4551
jyugaap,乳鴿,0.466
jyugaau,乳膠,0.472
jyugaau,魚膠,0.4603
jyugai,預計,0.5359
jyugam,如今,0.5654
jyugam,語感,0.4945
jyugam,預感,0.4848
jyugan,儒艮,0.4564
jyugau,魚狗,0.4587
jyugau,遇救,0.4572
jyugeoi,語句,0.5199
jyugeoi,雨具,0.4652
jyugeoi,寓居,0.4618
jyugin,遇見,0.5304
jyugin,預見,0.4867
jyugin,迂見,0.4385
jyuging,語境,0.5147
jyuging,預警,0.5113
jyuging,羽莖,0.4397
jyugok,餘角,0.4557
jyugon,魚竿,0.4653
jyugon,餘干,0.4648
jyugong,魚缸,0.4779
jyugong,漁港,0.4716
jyugou,預告,0.507
jyugou,豫告,0.4386
jyugu,漁鼓,0.459
jyugu,裕固,0.4575
jyugun,魚貫,0.4648
jyugun,羽冠,0.4574
jyugun,淤灌,0.448
jyugung,與共,0.4679
jyugwaat,雨刮,0.4669
jyugwai,雨季,0.4796
jyugwat,魚骨,0.4653
jyugwo,如果,0.6382
jyugwong,餘光,0.5012
jyuhaa,餘下,0.4807
jyuhaa,餘暇,0.4607
jyuhaai,雨鞋,0.4635
jyuhaak,羽客,0.4549
jyuhai,語系,0.4709
jyuhap,癒合,0.4903
jyuhei,語氣,0.5266
jyuhei,迂氣,0.4418
jyuheoi,如許,0.4652
jyuhin,娛遣,0.4386
jyuhing,餘興,0.4624
jyuho,如何,0.6122
jyuhoi,遇害,0.4741
jyuhok,儒學,0.478
jyuhon,禦寒,0.471
jyuhong,餘項,0.4662
jyuhyut,淤血,0.466
jyuhyut,瘀血,0.4658
jyujam,語音,0.5364
jyujan,孺人,0.4583
jyuji,予以,0.5159
jyuji,語義,0.5
jyuji,寓意,0.4988
jyuji,如意,0.4935
jyuji,雨衣,0.475
jyuji,愚意,0.454
jyujik,乳液,0.4821
jyujik,羽翼,0.4758
jyujim,濡染,0.4591
jyujin,語言,0.5831
